timestamp,id,num_retweets,text,image_url
2015-01-11 21:05:10,554383540520243200,0,Lance Armstrong bood net een slaapkamer aan voor gestrande crossers van de #cxnats. Wat zou ik daar graag een inside verhaal over lezen.,NULL
2015-01-11 21:05:09,554383534710722560,26,RT @Ahaley: Sorry guys the city closed the airport and roads outa town you live here now. #cxnats #AustinCX15,NULL
2015-01-11 21:05:04,554383514326425601,6,RT @brandonjdwight: How much did the #CXNats postponement cost? http://t.co/3IPuHTKgoU,NULL
2015-01-11 21:04:56,554383479786725377,1,RT @RealSteveBeam: Reason 2345542 I love @BSS_Austin: Theyre donating money to help racers affected by the #CXNats cancellation. #Austin…,NULL
2015-01-11 21:04:55,554383478423552001,0,@cyclocross @pelotonmagazine @nealrogers Its about balance yall. #cxnats #treegate http://t.co/1UVhjtQfB7,NULL
2015-01-11 21:04:55,554383476771028993,0,Ya cant plant Nats it needs to grow locally. #cxnats #austincx,NULL
2015-01-11 21:04:49,554383450934095874,0,"""The Swim Bike Run or Tri"" Daily Newsletter ~ http://t.co/QH8tuA9YDe Tweets via @usacycling @kerriecstrong @irongvail",NULL
2015-01-11 21:04:36,554383398886981632,5,RT @BigBikesThom: .@gouldgeorgia good news @BTBcxTV will have coverage of Womens 17-18 race. Theyre running them with the 17-18 boys #cx…,NULL
2015-01-11 21:04:34,554383389835685889,0,@BBQ44 he said the bike races are going on but they are open. So it appears that only some things are cancelled in @AustinCityParks,NULL
2015-01-11 21:04:27,554383357766029313,4,RT @pelotonmagazine: Heres the new schedule for #CXnats for Monday. https://t.co/pgT542u8zb http://t.co/DoKx0qLMg8,http://pbs.twimg.com/media/B7GPlisCAAABKzv.jpg
2015-01-11 21:04:24,554383345145368576,1,RT @London001W: This just in: another tree massacre in the wake of cyclocross. #cxnats #cxnats2015 http://t.co/Ggsf5MFfuH,http://pbs.twimg.com/media/B7GQNiECYAEgKNx.jpg
2015-01-11 21:04:22,554383339655008256,1,RT @NikkiCyp: .@timjohnsoncx: Jr/U23 racers &amp; fams. RSVP - enough food for all! http://t.co/YH19bterPG All others welcome to buy a meal n h…,NULL
2015-01-11 21:04:15,554383308680085504,5,RT @angryasian: Just to clarify this isnt my survey on racer costs for changing #cxnats but Im def interested to see the results: https:…,NULL
2015-01-11 21:04:08,554383279005368322,6,RT @brandonjdwight: How much did the #CXNats postponement cost? http://t.co/3IPuHTKgoU,NULL
2015-01-11 21:03:46,554383189049765888,0,#2guys6bikes #CXNatsOh Austin what happened here?Fun times frustrating too.@pathfinderwv http://t.co/BP3k3Rxz0g,http://pbs.twimg.com/media/B7GQkTNCEAA51ZN.jpg
2015-01-11 21:03:44,554383177620271104,0,@usacycling driving back home with one of the top U23 riders in country because of a lack of prep on your part. #epicfailcxnats2015,NULL
2015-01-11 21:03:22,554383087174287363,0,Ninja Style! #marinbikes #squidbikes #cxnot #cxnats http://t.co/Ag66tBPXfk,NULL
2015-01-11 21:03:15,554383059542626305,1,RT @jshrc: Anybody have replay links for any of the Euro champs? Theres still partying to be done. #cxnats,NULL
2015-01-11 21:03:07,554383024284909570,0,Gangsta #graffiti @marinbikes @carodezendorf @emilykachorek #cxnats #Austincx15 @ Graffiti Park http://t.co/gpqIo9uvhb,NULL
2015-01-11 21:03:04,554383009907220480,0,Can I blame the cowboys/packers game on @AustinCityParks too?,NULL
2015-01-11 21:02:56,554382978139586561,161,RT @usacycling: UPDATE: Racing will resume tomorrow at noon local. All categories. Details to come.,NULL
2015-01-11 21:02:54,554382970329370625,0,The @lionheartscx Jrs broke the course yesterday. Nice job kids. @AustinCX15 #cxnats,NULL
2015-01-11 21:02:35,554382889790365696,0,Whod want to be a cyclocross race organiser? #cxnats #iknowhowitfeels,NULL
2015-01-11 21:02:24,554382842688704514,17,RT @TheeAeroburg: Same park as #cxnats but during Austin City Limit. http://t.co/rFiVFtqqWI,http://pbs.twimg.com/media/B7FdqJkCQAAOqzh.jpg
2015-01-11 21:02:23,554382839496839169,0,My schedule is open...so why not? #cxnats http://t.co/GuQZfdENRD,NULL
2015-01-11 21:02:18,554382819255123969,21,RT @GrimpeurBros: #CXNATS racers: Have 10x10 warm up space with walls on course in food court + all the coffee you want. ALL RACERS ARE WEL…,NULL
2015-01-11 21:02:14,554382802574000129,1,This just in: another tree massacre in the wake of cyclocross. #cxnats #cxnats2015 http://t.co/Ggsf5MFfuH,http://pbs.twimg.com/media/B7GQNiECYAEgKNx.jpg
2015-01-11 21:02:02,554382753127346176,6,RT @brandonjdwight: How much did the #CXNats postponement cost? http://t.co/3IPuHTKgoU,NULL
2015-01-11 21:02:02,554382751176994816,6,RT @brandonjdwight: How much did the #CXNats postponement cost? http://t.co/3IPuHTKgoU,NULL
2015-01-11 21:01:54,554382717932949504,1,@usacycling you guys are the suckiest bunch of sucks who ever sucked.,NULL
2015-01-11 21:01:53,554382712593997825,0,@usacycling you should consider a legal action #cxnats,NULL
2015-01-11 21:01:31,554382622051553281,0,Hey @usacycling youre doing it wrong. #cxnats2015,NULL
2015-01-11 21:01:24,554382590803574785,4,RT @pelotonmagazine: Heres the new schedule for #CXnats for Monday. https://t.co/pgT542u8zb http://t.co/DoKx0qLMg8,http://pbs.twimg.com/media/B7GPlisCAAABKzv.jpg
2015-01-11 21:01:18,554382565294231552,23,RT @timjohnsoncx: Jr/U23 racers and families. Please RSVP here - enough food for all! https://t.co/l01F6746l5 All others welcome to buy a m…,NULL
2015-01-11 21:01:12,554382542682738689,27,RT @nicolacranmer: Dear @united please be kind and waive change fees for the athletes stuck an extra day at @AustinCX15 #CXNats #flythefrie…,NULL
2015-01-11 21:01:08,554382524169068544,50,RT @BIKELAWcom: We will donate $1000 for U23 racers in need to extend hotel.  Contact me if you are stressed about $$. #cxnats2015 @AustinC…,NULL
2015-01-11 21:01:00,554382492136783872,0,Blown away reading offers of support from Austin #cx community to athletes w/o to find funds to stay an extra day following #cxnats fiasco.,NULL
2015-01-11 20:44:49,554378416967794688,4,RT @pelotonmagazine: #wwapd What Would Amy Poehler Do? #cxnats,NULL
2015-01-11 21:00:41,554382411870793729,0,“@dimspace: Field in Green Bay starting to look a little cut up.. might have to call this one off and finish the match tomorrow.” #cxnats,NULL
2015-01-11 21:00:26,554382348771287040,4,RT @pelotonmagazine: Heres the new schedule for #CXnats for Monday. https://t.co/pgT542u8zb http://t.co/DoKx0qLMg8,http://pbs.twimg.com/media/B7GPlisCAAABKzv.jpg
2015-01-11 21:00:23,554382337253732353,0,Cross nationals canceled due to corse damage come on @usacycling pathetic excuse,NULL
2015-01-11 21:00:22,554382331616985088,27,RT @nicolacranmer: Dear @united please be kind and waive change fees for the athletes stuck an extra day at @AustinCX15 #CXNats #flythefrie…,NULL
2015-01-11 21:00:19,554382320476499972,0,@iseeyouincolor looking for pit help at #cxnats tomorrow: can anyone lend a hand?,NULL
2015-01-11 21:00:00,554382241481375744,0,Cyclocross cancelled due to mud – isnt riding mud kinda the point of cyclocross? Man-up America. #cxnats,NULL
2015-01-11 20:59:55,554382217146015744,4,RT @pelotonmagazine: Heres the new schedule for #CXnats for Monday. https://t.co/pgT542u8zb http://t.co/DoKx0qLMg8,http://pbs.twimg.com/media/B7GPlisCAAABKzv.jpg
2015-01-11 20:59:53,554382210405392384,7,"RT @neilbrownecom: Why have a #cx race on ""fragile piece of land""? Again seems like a lot of miscommunication. #CXNats #Austin",NULL
2015-01-11 20:59:38,554382146350374914,17,RT @TheeAeroburg: Same park as #cxnats but during Austin City Limit. http://t.co/rFiVFtqqWI,http://pbs.twimg.com/media/B7FdqJkCQAAOqzh.jpg
2015-01-11 20:59:37,554382142273101824,0,Did you hear that Texas. Karma for canceling #CXNats. #GoPackGo,NULL
2015-01-11 20:59:29,554382110795268096,4,Heres the new schedule for #CXnats for Monday. https://t.co/pgT542u8zb http://t.co/DoKx0qLMg8,http://pbs.twimg.com/media/B7GPlisCAAABKzv.jpg
2015-01-11 20:59:21,554382074472198145,27,RT @nicolacranmer: Dear @united please be kind and waive change fees for the athletes stuck an extra day at @AustinCX15 #CXNats #flythefrie…,NULL
2015-01-11 20:59:09,554382027211169795,27,RT @nicolacranmer: Dear @united please be kind and waive change fees for the athletes stuck an extra day at @AustinCX15 #CXNats #flythefrie…,NULL
2015-01-11 20:58:57,554381977307348992,51,RT @dwuori: Canceling CX due to mud is like canceling a keg party due to beer.  @usacycling,NULL
2015-01-11 20:58:57,554381974522331140,27,RT @nicolacranmer: Dear @united please be kind and waive change fees for the athletes stuck an extra day at @AustinCX15 #CXNats #flythefrie…,NULL
2015-01-11 20:58:56,554381973092069377,0,@TuftsCycling @ColeRidesBikes Not true at all. City can do whatever it wants; @usacycling can sue but sovereign immunity likely.,NULL
2015-01-11 20:58:38,554381896595931136,50,RT @usacycling: Here is the updated schedule for tomorrows #CXNats races. http://t.co/dWl1sh2gN6,NULL
2015-01-11 20:58:29,554381857157287937,0,"must have missed #stayoffthegrass in Austin sign""@TheeAeroburg: Same park as #cxnats but during Austin City Limit. http://t.co/Is51Ba1O2g”",http://pbs.twimg.com/media/B7FdqJkCQAAOqzh.jpg
2015-01-11 20:58:29,554381856821358592,0,@doperssuck @CXHairs @txbikeracing @usacycling @JeremyPowers since we arent racing from @Kyleten #cxnats2015 http://t.co/KxGTJjmKD9,http://pbs.twimg.com/media/B7GPWz4CYAAEFbV.jpg
2015-01-11 20:58:14,554381794158465024,44,RT @bikesnobnyc: Postponing #cxnats until Monday unfairly favors the jobless and childless.,NULL
2015-01-11 20:58:12,554381787414413312,1,RT @CycleOps: RT @usacycling: Here is the updated schedule for tomorrows #CXNats races. http://t.co/poED4nhm2F,NULL
2015-01-11 20:58:02,554381743739138049,23,RT @timjohnsoncx: Jr/U23 racers and families. Please RSVP here - enough food for all! https://t.co/l01F6746l5 All others welcome to buy a m…,NULL
2015-01-11 20:57:56,554381719718359040,0,Ratio of help/info/deal with what weve got to negativity/sanctimony now markedly favors the former. Nice to see. #CXNats,NULL
2015-01-11 20:57:53,554381705596125184,7,RT @hbstache: Perfect CX weather FOR THE LOVE OF...NO! #cxnats #atxfail @ZilkerParkCX @gouldgeorgia http://t.co/lGd35Cgv79,http://pbs.twimg.com/media/B7GABN3CQAECYds.jpg
2015-01-11 20:57:45,554381671659614210,23,RT @timjohnsoncx: Jr/U23 racers and families. Please RSVP here - enough food for all! https://t.co/l01F6746l5 All others welcome to buy a m…,NULL
2015-01-11 20:57:26,554381594853535744,23,RT @timjohnsoncx: Jr/U23 racers and families. Please RSVP here - enough food for all! https://t.co/l01F6746l5 All others welcome to buy a m…,NULL
2015-01-11 20:57:02,554381492965486592,9,RT @BenSpies11: I wonder how much money was just wasted from riders/fans at #austin #CXNats. Not to mention the sponsor and salary loss fro…,NULL
2015-01-11 20:57:01,554381489329422339,1,RT @mmcyclist: The costs associated with #cxnats change is rough but for me the most disappointing part is that my family will now miss my…,NULL
2015-01-11 20:57:00,554381486602723328,1,RT @usacycling: Here is the updated schedule for tomorrows #CXNats races. http://t.co/poED4nhm2F,NULL
2015-01-11 20:56:56,554381468039127040,0,@AustinCityParks if Barton Springs pool is open inside the park&amp;all other things in park are open why are we not racing then? #shitshowATX15,NULL
2015-01-11 20:56:40,554381402016587777,26,RT @_mattio: I made this quick #CXNats Additional Cost Survey. If you were regd to race on Sunday please fill it out: https://t.co/0R5HPp…,NULL
2015-01-11 20:56:33,554381369954938881,26,RT @BIKELAWcom: UPDATE: heres how the drive to support cx racers stuck in Austin will work: http://t.co/yI8VuKAo1s @BSS_Austin #cxnats2015…,NULL
